"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_C240";"Expense_D240";"Expense_Q240"
"7962";"Spain";"GILENYA";2014-12-01;6859200;5687052,17;53774;5687100;751000;389000;354000;0;0;8000
"7963";"Spain";"GILENYA";2015-01-01;6788800;6247769,35;59192;5860600;426000;255000;70000;0;0;101000
"7964";"Spain";"GILENYA";2015-02-01;5811200;5377434,27;50778;5764600;462000;269000;153000;0;0;40000
"7965";"Spain";"GILENYA";2015-03-01;7220520;6680779,76;63168;6680800;768000;305000;392000;0;0;71000
"7966";"Spain";"GILENYA";2015-04-01;6349280;5873295,13;55538;5873300;1364000;298000;955000;0;0;111000
"7967";"Spain";"GILENYA";2015-05-01;6304000;5807056,44;55104;5807100;790900;292600;427000;0;0;71300
"7968";"Spain";"GILENYA";2015-06-01;6897600;6381541,34;60354;6381500;724300;332000;330900;0;0;61400
"7969";"Spain";"GILENYA";2015-07-01;7364800;6818598,43;64442;6818600;686800;310500;319400;0;0;56900
"7970";"Spain";"GILENYA";2015-08-01;5960240,14;5518352,39;52150;5518300;268500;270500;-56300,0000000002;0;0;54300
"7971";"Spain";"GILENYA";2015-09-01;6969600;6448250,84;60984;6448300;463700;270100;140900;0;0;52700
"7972";"Spain";"GILENYA";2015-10-01;6641600;6136192,55;58044;6136200;443500;274800;113200;0;0;55500
"7973";"Spain";"GILENYA";2015-11-01;7280000;6568565,71;63392;6568500;370000;275600;34900,0000000001;0;0;59500
"7974";"Spain";"GILENYA";2015-12-01;6792000;6350497,01;59430;6350500;556800;226200;270200;0;0;60400
"7975";"Spain";"GILENYA";2016-01-01;7215200;6671161,54;63112;6671200;288400;194700;50600;0;0;43100
"7976";"Spain";"GILENYA";2016-02-01;6409600;5920114,67;56364;5920100;611600;183900;368200;0;0;59500
"7977";"Spain";"GILENYA";2016-03-01;7422760;6865779,33;64428;6865700;547000;202500;261300;0;0;83200
"7978";"Spain";"GILENYA";2016-04-01;6833600;6323655,55;60298;6323700;435600;180200;150200;0;0;105200
"7979";"Spain";"GILENYA";2016-05-01;7273600;6767653,38;63532;6767700;504100;203000;317100;0;0;-16000
"7980";"Spain";"GILENYA";2016-06-01;7489200;6851655,65;65548;6851600;671700;377400;226600;0;0;67700
"7981";"Spain";"GILENYA";2016-07-01;8164800;7510985;71512;7511000;402000;184200;151300;0;0;66500
"7982";"Spain";"GILENYA";2016-08-01;6596800;6140898,23;57554;6140900;333500;274300;1700,00000000005;0;0;57500
"7983";"Spain";"GILENYA";2016-09-01;7534400;6981797,67;66094;6981800;607100;213100;328200;0;0;65800
"7984";"Spain";"GILENYA";2016-10-01;7376000;6852675,67;64400;6852700;374200;207100;115900;0;0;51200
"7985";"Spain";"GILENYA";2016-11-01;7873600;7256431,87;69034;7256400,00000001;824200;204500;568200;0;0;51500
"7986";"Spain";"GILENYA";2016-12-01;7294400;6709089,42;63210;6709099,99999999;501000;216700;269700;0;0;14599,9999999999
"7987";"Spain";"GILENYA";2017-01-01;7885017,06;7275682,47;69608;7275700;390300;199800;100300;0;0;90200
"7988";"Spain";"GILENYA";2017-02-01;6864240;6405983,24;59822;6406000;365000;199300;79600;0;0;86100
"7989";"Spain";"GILENYA";2017-03-01;8160000;7645075,06;71484;7645000;430500;248500;75600;0;0;106400
"7990";"Spain";"GILENYA";2017-04-01;7262400;6736183,56;63546;6736200;457200;212800;46200;0;0;198200
"7991";"Spain";"GILENYA";2017-05-01;8246960;7607525,69;72142;7607600;570500;444700;31900;0;0;93900
"7992";"Spain";"GILENYA";2017-06-01;8096000;7472043,11;70840;7472000;904000;217300;604300;0;0;82400,0000000001
"7993";"Spain";"GILENYA";2017-07-01;9131417,06;8474199,41;79394;8474200;469600;271600;114300;0;0;83699,9999999999
"7994";"Spain";"GILENYA";2017-08-01;6649600;6157829,62;58688;6157800;392900;218000;91000;0;0;83900
"7995";"Spain";"GILENYA";2017-09-01;8148421,78;7537903,19;71274;7537900;566000;226200;109700;0;0;230100
"7996";"Spain";"GILENYA";2017-10-01;8133017,06;7518848,69;71162;7518900;794500;260900;457900;0;0;75699,9999999998
"7997";"Spain";"GILENYA";2017-11-01;8557954,12;7878267,57;74872;7884599,99999999;1133200;379100;683100;0;0;71000
"7998";"Spain";"GILENYA";2017-12-01;7670400;7079945,53;67116;7086400,00000001;611200;245700;273100;0;0;92400,0000000001
"7999";"Spain";"GILENYA";2018-01-01;8851200;8204262,76;77448;8204262,76;451100;246500;153800;0;0;50800
"8000";"Spain";"GILENYA";2018-02-01;8145600;7580268,58;71274;7580268,58;652000;304000;274300;0;0;73700
"8001";"Spain";"GILENYA";2018-03-01;8310400;7713093,85;72716;7713093,85;619500;410000;144400;0;0;65100
"8002";"Spain";"GILENYA";2018-04-01;8531200;7883791,64;74592;7883791,64;791700;419400;316900;0;0;55400
"8003";"Spain";"GILENYA";2018-05-01;8673817,06;7988563,23;75894;7988563,23;1021100;387900;563700;0;0;69500
"8004";"Spain";"GILENYA";2018-06-01;9115200;8464621,75;79702;8464621,75;580000;278700;224200;0;0;77100
"8005";"Spain";"GILENYA";2018-07-01;9528000;8771275,57;83300;8771275,57;507200;324800;106500;0;0;75900
"8006";"Spain";"GILENYA";2018-08-01;7781840;7197829,87;68110;7197829,87;356900;213200;86000;0;0;57700
"8007";"Spain";"GILENYA";2018-09-01;8734400;8063897,25;76412;8063897,25;523800;270900;186500;0;0;66400
"8008";"Spain";"GILENYA";2018-10-01;9059440;8165693,49;79240;8165693,49;960000;307400;475500;0;0;177100
"8009";"Spain";"GILENYA";2018-11-01;9023280;8277543,7;78960;8277543,7;754700;428800;150000;0;0;175900
"8010";"Spain";"GILENYA";2018-12-01;8420080;7795929,47;73682;7795929,47;596800;184900;325100;0;0;86800,0000000001
"8011";"Spain";"GILENYA";2019-01-01;9279640;8509471,45;81200;8509500;626500;396100;70200;0;0;160200
"8012";"Spain";"GILENYA";2019-02-01;8565680;7911582,49;74956;7911553,929;322400;175800;128200;0;0;18400
"8013";"Spain";"GILENYA";2019-03-01;8294400;7778367,49;72576;7778367,49;518500;196700;228800;0;0;93000
"8014";"Spain";"GILENYA";2019-04-01;8367760;7693183,96;73220;7693183,96;715900;246900;381100;0;0;87900
"8015";"Spain";"GILENYA";2019-05-01;NA;NA;NA;NA;472499,449;256588,445;173974,024;6590,909;0;35346,071
"8016";"Spain";"GILENYA";2019-06-01;NA;NA;NA;NA;576469,055;253006,329;275819,234;1363,636;0;46279,856
"8017";"Spain";"GILENYA";2019-07-01;NA;NA;NA;NA;400746,746;244841,286;115807,422;1318,182;0;38779,856
"8018";"Spain";"GILENYA";2019-08-01;NA;NA;NA;NA;467226,72;356131,448;70997,234;1318,182;0;38779,856
"8019";"Spain";"GILENYA";2019-09-01;NA;NA;NA;NA;558074,8;274313,762;243663;1318,182;0;38779,856
"8020";"Spain";"GILENYA";2019-10-01;NA;NA;NA;NA;471642,308;238309,949;194552,503;0;0;38779,856
"8021";"Spain";"GILENYA";2019-11-01;NA;NA;NA;NA;725040,833;310597,977;375663;0;0;38779,856
"8022";"Spain";"GILENYA";2019-12-01;NA;NA;NA;NA;345264,54;266548,624;95427,161;0;0;-16711,245
"8023";"Spain";"GILENYA";2020-01-01;NA;NA;NA;NA;178307,183843621;153522,374614465;37685,8099727149;0;0;-12901,0007435591
"8024";"Spain";"GILENYA";2020-02-01;NA;NA;NA;NA;135477,89480719;68137,4235224007;68822,2341666958;0;0;-1481,76288190691
"8025";"Spain";"GILENYA";2020-03-01;NA;NA;NA;NA;191576,427802118;76237,9477068044;122827,825096256;0;0;-7489,34500094254
"8026";"Spain";"GILENYA";2020-04-01;NA;NA;NA;NA;304002,139246438;142971,837976036;164243,34921949;0;0;-3213,04794908786
"8027";"Spain";"GILENYA";2020-05-01;NA;NA;NA;NA;189998,691783849;99449,8040268442;93395,3277585832;0;0;-2846,44000157861
"8028";"Spain";"GILENYA";2020-06-01;NA;NA;NA;NA;242403,876693748;98061,4299938614;148069,390873843;0;0;-3726,94417395635
"8029";"Spain";"GILENYA";2020-07-01;NA;NA;NA;NA;153943,283765558;94896,7827073449;62169,4657966097;0;0;-3122,96473839647
"8030";"Spain";"GILENYA";2020-08-01;NA;NA;NA;NA;173021,996084726;138031,167815824;38113,7930072988;0;0;-3122,96473839647
"8031";"Spain";"GILENYA";2020-09-01;NA;NA;NA;NA;234003,706527446;106319,869052429;130806,802213413;0;0;-3122,96473839647
"8032";"Spain";"GILENYA";2020-10-01;NA;NA;NA;NA;193684,943914002;92365,3351798333;104442,573472565;0;0;-3122,96473839647
"8033";"Spain";"GILENYA";2020-11-01;NA;NA;NA;NA;318929,126764446;120383,082503128;201669,008999715;0;0;-3122,96473839647
"8034";"Spain";"GILENYA";2020-12-01;NA;NA;NA;NA;155884,61576686;103310,21890103;51228,6304228158;0;0;1345,76644301372
"8035";"Spain";"GILENYA";2021-01-01;NA;NA;NA;NA;167950,911658566;155604,413040529;25247,4993615962;0;0;-12901,0007435591
"8036";"Spain";"GILENYA";2021-02-01;NA;NA;NA;NA;113686,982836537;69061,4890495457;46107,2566688978;0;0;-1481,76288190691
"8037";"Spain";"GILENYA";2021-03-01;NA;NA;NA;NA;152070,671919984;77271,8708535019;82288,1460674246;0;0;-7489,34500094254
"8038";"Spain";"GILENYA";2021-04-01;NA;NA;NA;NA;251732,100909175;144910,792224618;110034,356633645;0;0;-3213,04794908786
"8039";"Spain";"GILENYA";2021-05-01;NA;NA;NA;NA;160522,011154176;100798,521527915;62569,9296278393;0;0;-2846,44000157861
"8040";"Spain";"GILENYA";2021-06-01;NA;NA;NA;NA;194863,034515103;99391,3186558547;99198,6600332043;0;0;-3726,94417395635
"8041";"Spain";"GILENYA";2021-07-01;NA;NA;NA;NA;134711,042091083;96183,7530828537;41650,2537466253;0;0;-3122,96473839647
"8042";"Spain";"GILENYA";2021-08-01;NA;NA;NA;NA;162314,378345126;139903,117726114;25534,2253574088;0;0;-3122,96473839647
"8043";"Spain";"GILENYA";2021-09-01;NA;NA;NA;NA;192272,430907082;107761,756942564;87633,6387029146;0;0;-3122,96473839647
"8044";"Spain";"GILENYA";2021-10-01;NA;NA;NA;NA;160466,009786432;93617,97459193;69970,999932898;0;0;-3122,96473839647
"8045";"Spain";"GILENYA";2021-11-01;NA;NA;NA;NA;254000,297149105;122015,692761073;135107,569126429;0;0;-3122,96473839647
"8046";"Spain";"GILENYA";2021-12-01;NA;NA;NA;NA;140377,529727632;104711,290543501;34320,4727411173;0;0;1345,76644301372
"8047";"Spain";"GILENYA";2022-01-01;NA;NA;NA;NA;167950,911658566;155604,413040529;25247,4993615962;0;0;-12901,0007435591
"8048";"Spain";"GILENYA";2022-02-01;NA;NA;NA;NA;113686,982836537;69061,4890495457;46107,2566688978;0;0;-1481,76288190691
"8049";"Spain";"GILENYA";2022-03-01;NA;NA;NA;NA;152070,671919984;77271,8708535019;82288,1460674246;0;0;-7489,34500094254
"8050";"Spain";"GILENYA";2022-04-01;NA;NA;NA;NA;251732,100909175;144910,792224618;110034,356633645;0;0;-3213,04794908786
"8051";"Spain";"GILENYA";2022-05-01;NA;NA;NA;NA;160522,011154176;100798,521527915;62569,9296278393;0;0;-2846,44000157861
"8052";"Spain";"GILENYA";2022-06-01;NA;NA;NA;NA;194863,034515103;99391,3186558547;99198,6600332043;0;0;-3726,94417395635
"8053";"Spain";"GILENYA";2022-07-01;NA;NA;NA;NA;134711,042091083;96183,7530828537;41650,2537466253;0;0;-3122,96473839647
"8054";"Spain";"GILENYA";2022-08-01;NA;NA;NA;NA;162314,378345126;139903,117726114;25534,2253574088;0;0;-3122,96473839647
