"";"Country";"Brand";"Month";"Gross.Sales";"Net.Sales";"Volume";"Mgmt_Sales";"Total_expenses";"Expense_A240";"Expense_B240";"Expense_D240";"Expense_Q240"
"2383";"China";"FEMARA";2014-07-01;26574320;26168300,11;1903750;26168300,11;7871200;4166600;3695600;9000;0
"2384";"China";"FEMARA";2014-08-01;27625600;27049217,8;1975150;27049217,8;7625800;3679600;3945700;500;0
"2385";"China";"FEMARA";2014-09-01;28340980;27906947,39;2027700;27906947,39;6548800;3659900;2882400;6499,99999999999;0
"2386";"China";"FEMARA";2014-10-01;16441000;16189420,92;1177250;16189420,92;7841700;3825500;4010900;5300,00000000001;0
"2387";"China";"FEMARA";2014-11-01;28340980;27906947,39;2029650;27906947,39;7189900;3826900;3351900;11100;0
"2388";"China";"FEMARA";2014-12-01;28542520;28702808,04;2044425;28702808,04;8505600;3811600;4683500;10500;0
"2389";"China";"FEMARA";2015-01-01;32882000;32568072,24;2350525;32568072,24;5443300;3717000;1725000;1300;0
"2390";"China";"FEMARA";2015-02-01;38138400;37554293,28;2726350;37554293,28;5861900;3592200;2266500;3200;0
"2391";"China";"FEMARA";2015-03-01;28551236;28113965,44;2040000;28113965,44;7350400;3335700;4014700;0;0
"2392";"China";"FEMARA";2015-04-01;29291490;28841439,24;2095494;28841439,24;6523800;3731000;2785500;7300;0
"2393";"China";"FEMARA";2015-05-01;29922258;29604203,33;2141020,5;29604203,33;6428400;4005500;2414500;8400;0
"2394";"China";"FEMARA";2015-06-01;29953850;29354781,52;2143656,75;29354781,52;6193000;3698200;2487300;7500;0
"2395";"China";"FEMARA";2015-07-01;30636364;30167949,7;2190225;30167949,7;7737400;4515200;3221700;500;0
"2396";"China";"FEMARA";2015-08-01;30172004;29580441,32;2160225;29580441,32;5911300;3609400;2292400;9500;0
"2397";"China";"FEMARA";2015-09-01;32970970;32594913,52;2358429;32594913,52;6306800;3816600;2482000;8200;0
"2398";"China";"FEMARA";2015-10-01;32655586;32155120,31;2336793;32155120,31;6889200;3560200;3318800;10200;0
"2399";"China";"FEMARA";2015-11-01;33076098;32010961,62;2368127,25;32010961,62;8024700;4069200;3942100;13400;0
"2400";"China";"FEMARA";2015-12-01;32537384;31414680,88;2328750,75;31414680,88;8585500,00000001;4173700;4402800;9000;0
"2401";"China";"FEMARA";2016-01-01;45665310;43967685,92;3262490,25;43967685,92;5491600;3152800;2338800;0;0
"2402";"China";"FEMARA";2016-02-01;28117650;27082101,39;2010687,75;27082101,39;5128400;3441700;1685100;1600;0
"2403";"China";"FEMARA";2016-03-01;37701730;36292803,58;2701050,75;36292803,58;8798600;3015400;5763000;20200;0
"2404";"China";"FEMARA";2016-04-01;38428910;36910684,23;2745150;36910684,23;6300800;3232100;3068300;399,999999999999;0
"2405";"China";"FEMARA";2016-05-01;38433268;36997996,32;2745375;36997996,32;5426000;3222000;2203100;900,000000000002;0
"2406";"China";"FEMARA";2016-06-01;44084032;43477511,35;3153300;43477511,35;6133200;2915100;3210300;7800;0
"2407";"China";"FEMARA";2016-07-01;35152510;33854503,37;2518125;33854503,37;5276300;3474100;1788800;13400;0
"2408";"China";"FEMARA";2016-08-01;38592580,3;37184147,76;2766125;37184147,76;7242300;3338900;3889800;13600;0
"2409";"China";"FEMARA";2016-09-01;42524544;40938842,33;3037500;40938842,33;5373700;3132100;2241600;0;0
"2410";"China";"FEMARA";2016-10-01;33071740;31840206,38;2368650;31840206,38;6517300;2903200;3599400;14700;0
"2411";"China";"FEMARA";2016-11-01;38853780;38043780,81;2777550;38043780,81;6228600;3334400;2888200;6000;0
"2412";"China";"FEMARA";2016-12-01;39940192;40627868,4;2854425;40627868,4;6953600;3364000;3588000;1600,00000000001;0
"2413";"China";"FEMARA";2017-01-01;48762228;47075022,49;3484425;47075022,49;4147400;3765500;380300;1600;0
"2414";"China";"FEMARA";2017-02-01;38214296;36792383,75;2730000;36792383,875;4656800;3077100;1579700;0;0
"2415";"China";"FEMARA";2017-03-01;38970345;37564404;2925000;37564404,375;6545900;3095100;1672300;0;1778500
"2416";"China";"FEMARA";2017-04-01;40812215;40017258,71;3062500;40017260,375;7691800;3321200;3752500;0;618100
"2417";"China";"FEMARA";2017-05-01;39983756;38820821,27;3000000;38820822,75;5575900;3307300;1651400;0;617200
"2418";"China";"FEMARA";2017-06-01;42003471,3;41499429,66;3151350;41499430,75;6592400;3512500;2418300;0;661600
"2419";"China";"FEMARA";2017-07-01;40183926;43007875,25;3015000;43007874,3125;7313000;4377600;2301300;0;634100
"2420";"China";"FEMARA";2017-08-01;39575042;39100141,5;2970000;39100141,125;7526500;3802800;3068300;0;655400
"2421";"China";"FEMARA";2017-09-01;44437538,5;43221859,19;3333750;43221859,25;7901900;4572400;3017500;0;312000
"2422";"China";"FEMARA";2017-10-01;34562418;33631672,75;2595000;33631672,125;5574800;4587300;3563500;0;-2576000
"2423";"China";"FEMARA";2017-11-01;44681011,5;43458652,84;3353250;43458652,75;7800200;5382399,99999999;2278100;0;139700
"2424";"China";"FEMARA";2017-12-01;46458787,55;44719325,22;3487450;44719324,625;8495100;5255500;2716800;0;522800
"2425";"China";"FEMARA";2018-01-01;47585827,5;46291649,88;3573750;46291650,5;1191500;0;1191500;0;0
"2426";"China";"FEMARA";2018-02-01;42956730,55;40948686,36;3223725;40948687,25;12524100;10612100;1161300;0;750700
"2427";"China";"FEMARA";2018-03-01;46790515,2;44821700,33;3508400;44821699,5625;8388000;4928500;3037400;0;422100
"2428";"China";"FEMARA";2018-04-01;47194145,85;47895087,44;3541575;47895089,375;9827000;5468300;3911800;0;446900
"2429";"China";"FEMARA";2018-05-01;40014047,95;39274736,7;3003525;39274735,25;7908400;5703400;1842700;0;362300
"2430";"China";"FEMARA";2018-06-01;43009592;42177034,79;3227975;42177036,5;8214800;4604500;3250800;0;359500
"2431";"China";"FEMARA";2018-07-01;41988725;40793539,08;3151425;40793538,75;9130600;6570800;2185100;0;374700
"2432";"China";"FEMARA";2018-08-01;49014692;47433229,18;3678000;47433228,625;9065000;2176900;3226400;0;3661700
"2433";"China";"FEMARA";2018-09-01;53890466;52152413,75;4044000;52152415,625;9985800;4988300;4026900;0;970600
"2434";"China";"FEMARA";2018-10-01;66318571,25;66584133,64;4974375;66584132,625;8356700;4838100;2843500;0;675100
"2435";"China";"FEMARA";2018-11-01;29626416,13;29838884,02;2249350;29838883,5;9116400;4858100;3294700;0;963600
"2436";"China";"FEMARA";2018-12-01;40958027,93;38823399,17;3110150;38823399,375;10299600;5272500;4103800;0;923299,999999999
"2437";"China";"FEMARA";2019-01-01;81297227,21;75950222,28;6185050;75950223,8672;9092000;6400700;1903500;0;787800
"2438";"China";"FEMARA";2019-02-01;14470151,04;13544925,38;1094975;13544925,52;7156900;5083800;1331100;0;742000
"2439";"China";"FEMARA";2019-03-01;52456332,03;49365873,48;3990025;49365874,54;10918800;5512800;4635900;0;770100
"2440";"China";"FEMARA";2019-04-01;53279154,84;49689877,3;4049625;49689876,98;9829200;5547700;3499700;0;781800
"2441";"China";"FEMARA";2019-05-01;NA;NA;NA;NA;9397019,074;5619646,627;2978042,256;0;799330,191
"2442";"China";"FEMARA";2019-06-01;NA;NA;NA;NA;9748379,815;5591560,202;3265018,249;0;891801,364
"2443";"China";"FEMARA";2019-07-01;NA;NA;NA;NA;10600952,721;6756619,958;2963988;0;880344,763
"2444";"China";"FEMARA";2019-08-01;NA;NA;NA;NA;10613468,765;5645760,066;4098454,667;0;869254,032
"2445";"China";"FEMARA";2019-09-01;NA;NA;NA;NA;10708044,511;5748958,739;4028026,667;0;931059,105
"2446";"China";"FEMARA";2019-10-01;NA;NA;NA;NA;9683597,98;5618263,263;3215354,667;0;849980,05
"2447";"China";"FEMARA";2019-11-01;NA;NA;NA;NA;9416937,997;5587817,683;2911154,667;0;917965,647
"2448";"China";"FEMARA";2019-12-01;NA;NA;NA;NA;9068122,911;5422644,185;2722634,866;0;922843,86
"2449";"China";"FEMARA";2020-01-01;NA;NA;NA;NA;8953607,55840947;6784724,58332751;1421728,5304352;0;747154,44464676
"2450";"China";"FEMARA";2020-02-01;NA;NA;NA;NA;7086733,25823065;5388814,16668808;994201,653197947;0;703717,438344625
"2451";"China";"FEMARA";2020-03-01;NA;NA;NA;NA;10036485,0317351;5843552,99935443;3462564,37837906;0;730367,654001612
"2452";"China";"FEMARA";2020-04-01;NA;NA;NA;NA;9320931,77030824;5901204,6221403;2661637,39829996;0;758089,749867979
"2453";"China";"FEMARA";2020-05-01;NA;NA;NA;NA;8939206,49734185;5956810,13323862;2224306,61423525;0;758089,749867979
"2454";"China";"FEMARA";2020-06-01;NA;NA;NA;NA;9211478,231366;5927038,5991634;2438649,64381133;0;845789,988391271
"2455";"China";"FEMARA";2020-07-01;NA;NA;NA;NA;10210732,7048014;7161998,77032886;2213809,45808645;0;834924,476386073
"2456";"China";"FEMARA";2020-08-01;NA;NA;NA;NA;9870041,48766207;5984490,30752245;3061145,22236364;0;824405,95777598
"2457";"China";"FEMARA";2020-09-01;NA;NA;NA;NA;9985445,28254516;6093880,62009293;3008542,38709099;0;883022,275361239
"2458";"China";"FEMARA";2020-10-01;NA;NA;NA;NA;9163025,96405275;5955343,77116283;2401555,80012706;0;806126,392762853
"2459";"China";"FEMARA";2020-11-01;NA;NA;NA;NA;8968024,01723791;5923071,53920701;2174348,12008588;0;870604,357945023
"2460";"China";"FEMARA";2020-12-01;NA;NA;NA;NA;8656761,21330941;5747988,08077358;2033542,24688722;0;875230,885648606
"2461";"China";"FEMARA";2021-01-01;NA;NA;NA;NA;9282119,33229604;6960430,75852448;1532310,02465302;0;789378,549118543
"2462";"China";"FEMARA";2021-02-01;NA;NA;NA;NA;7343387,05509804;5528370,0048724;1071530,27255878;0;743486,777666869
"2463";"China";"FEMARA";2021-03-01;NA;NA;NA;NA;10498409,7309813;5994885,35403843;3731881,29408401;0;771643,082858835
"2464";"China";"FEMARA";2021-04-01;NA;NA;NA;NA;9723620,36677078;6054029,9992763;2868658,52383082;0;800931,843663656
"2465";"China";"FEMARA";2021-05-01;NA;NA;NA;NA;9309319,70851853;6111075,54402005;2397312,32083482;0;800931,843663656
"2466";"China";"FEMARA";2021-06-01;NA;NA;NA;NA;9602448,18041079;6080533,00703707;2628326,86819949;0;893588,305174229
"2467";"China";"FEMARA";2021-07-01;NA;NA;NA;NA;10615582,7834372;7347475,3354045;2385998,69994812;0;882108,7480846
"2468";"China";"FEMARA";2021-08-01;NA;NA;NA;NA;10309708,2663573;6139472,5606005;3299239,91165224;0;870995,7941046
"2469";"China";"FEMARA";2021-09-01;NA;NA;NA;NA;10427166,1458155;6251695,78896429;3242545,64823419;0;932924,708617047
"2470";"China";"FEMARA";2021-10-01;NA;NA;NA;NA;9549602,27881316;6109571,20709818;2588347,87972627;0;851683,191988712
"2471";"China";"FEMARA";2021-11-01;NA;NA;NA;NA;9339736,29991835;6076463,21086447;2343468,07436801;0;919805,014685866
"2472";"China";"FEMARA";2021-12-01;NA;NA;NA;NA;9013248,93758295;5896845,56029933;2191710,37491023;0;924693,002373389
"2473";"China";"FEMARA";2022-01-01;NA;NA;NA;NA;9282119,33229604;6960430,75852448;1532310,02465302;0;789378,549118543
"2474";"China";"FEMARA";2022-02-01;NA;NA;NA;NA;7343387,05509804;5528370,0048724;1071530,27255878;0;743486,777666869
"2475";"China";"FEMARA";2022-03-01;NA;NA;NA;NA;10498409,7309813;5994885,35403843;3731881,29408401;0;771643,082858835
"2476";"China";"FEMARA";2022-04-01;NA;NA;NA;NA;9723620,36677078;6054029,9992763;2868658,52383082;0;800931,843663656
"2477";"China";"FEMARA";2022-05-01;NA;NA;NA;NA;9309319,70851853;6111075,54402005;2397312,32083482;0;800931,843663656
"2478";"China";"FEMARA";2022-06-01;NA;NA;NA;NA;9602448,18041079;6080533,00703707;2628326,86819949;0;893588,305174229
"2479";"China";"FEMARA";2022-07-01;NA;NA;NA;NA;10615582,7834372;7347475,3354045;2385998,69994812;0;882108,7480846
"2480";"China";"FEMARA";2022-08-01;NA;NA;NA;NA;10309708,2663573;6139472,5606005;3299239,91165224;0;870995,7941046
"2481";"China";"FEMARA";2022-09-01;NA;NA;NA;NA;10427166,1458155;6251695,78896429;3242545,64823419;0;932924,708617047
"2482";"China";"FEMARA";2022-10-01;NA;NA;NA;NA;9549602,27881316;6109571,20709818;2588347,87972627;0;851683,191988712
"2483";"China";"FEMARA";2022-11-01;NA;NA;NA;NA;9339736,29991835;6076463,21086447;2343468,07436801;0;919805,014685866
"2484";"China";"FEMARA";2022-12-01;NA;NA;NA;NA;9013248,93758295;5896845,56029933;2191710,37491023;0;924693,002373389
"2485";"China";"GLIVEC";2012-01-01;72137000;70755842,08;46800000;70755842,08;6685000;5648000;1037000;0;0
"2486";"China";"GLIVEC";2012-02-01;66588000;65727221,82;43200000;65727221,82;6132000;4422000;1710000;0;0
"2487";"China";"GLIVEC";2012-03-01;70479572,61;68999325,15;45000000;68999325,15;8336000;3937000;4399000;0;0
"2488";"China";"GLIVEC";2012-04-01;69282042,06;69344518,74;43200000;69344517,57;13018000;5362000;7656000;0;0
"2489";"China";"GLIVEC";2012-05-01;91414517,62;90061217,33;57000000;90061217,33;13260000;4883000;8377000;0;0
"2490";"China";"GLIVEC";2012-06-01;93916226,67;93885597,98;58560000;93885663,62;10738000;5479000;5259000;0;0
"2491";"China";"GLIVEC";2012-07-01;81790587,42;80558913,4;51000000;80558913,4;10282000;6142000;4140000;0;0
"2492";"China";"GLIVEC";2012-08-01;79865801,54;79521055,58;49800000;79521055,58;10437000;4929000;5508000;0;0
"2493";"China";"GLIVEC";2012-09-01;87564091,02;86778217,19;54600000;86778217,19;12019000;5139000;6880000;0;0
"2494";"China";"GLIVEC";2012-10-01;81310245,5;80544213,15;50700000;80544213,15;13615000;5373000;8242000;0;0
"2495";"China";"GLIVEC";2012-11-01;85641014;86605554,07;53400000;86605554,07;12332000;5294000;7038000;0;0
"2496";"China";"GLIVEC";2012-12-01;80445800,8;77847680,61;50160000;77847680,61;15716000;7827000;7889000;0;0
"2497";"China";"GLIVEC";2013-01-01;86603407;85869586,97;54012000;85869586,97;9740000;6568000;3169000;3000;0
"2498";"China";"GLIVEC";2013-02-01;84053920,05;83357240,54;52410000;83357240,54;10125000;8096000;2029000;0;0
"2499";"China";"GLIVEC";2013-03-01;98152977,5;97433752,51;61215060;97433752,51;15066000;7026000;8040000;0;0
"2500";"China";"GLIVEC";2013-04-01;97190584,5;96813529,46;60588000;96813529,46;17410000;4621000;12789000;0;0
"2501";"China";"GLIVEC";2013-05-01;101038447,5;100574033,4;62988000;100574033,4;16121000;6971000;9150000;0;0
"2502";"China";"GLIVEC";2013-06-01;109217933,5;107592631,25;68100000;107592631,25;15074000;7418000;7656000;0;0
"2503";"China";"GLIVEC";2013-07-01;105849558;104967525,61;66011880;104967525,61;18752000;7931000;10817000;4000;0
"2504";"China";"GLIVEC";2013-08-01;115470070;114310190,01;71999760;114310190,01;10853600;7426900;3427200;-500;0
"2505";"China";"GLIVEC";2013-09-01;118361521,5;117128725,41;73758480;117128725,45;14973900;7913900;7060000;0;0
"2506";"China";"GLIVEC";2013-10-01;100202020,09;99162814,85;62279880;99162814,85;16328100;7835000;8493100,00000001;0;0
"2507";"China";"GLIVEC";2013-11-01;103925626,5;102376687,97;64961760;102376687,97;13276400;7625200;5651200;0;0
"2508";"China";"GLIVEC";2013-12-01;105849558;102777694,47;65999160;102777694,47;10071600;6966899,99999999;3104700;0;0
"2509";"China";"GLIVEC";2014-01-01;92376056;91430255,62;57600600;91430255,62;9741200;7950500;1790700;0;0
"2510";"China";"GLIVEC";2014-02-01;80829049;80001123,86;50400216;80001123,86;9804600;6493200;3311400;0;0
"2511";"China";"GLIVEC";2014-03-01;92376056;91385165,71;57600000;91385165,71;9484900;6465400;3019500;0;0
"2512";"China";"GLIVEC";2014-04-01;96230755;95884708,81;60003624;95884708,81;13261900;7970100;5291800;0;0
"2513";"China";"GLIVEC";2014-05-01;121247846;119693359,9;75613560;119693359,89;12552100;6947500;5604600;0;0
"2514";"China";"GLIVEC";2014-06-01;86608534;85480385,4;53998560;85480385,4;16368700;7656700;8712000;0;0
"2515";"China";"GLIVEC";2014-07-01;107777762;106380841,21;67202640;106380841,21;15083900;8335700;6748200;0;0
"2516";"China";"GLIVEC";2014-08-01;107777762;105998825,6;67180800;105998825,6;13079700;7361200;5718500;0;0
"2517";"China";"GLIVEC";2014-09-01;105854685;104471922,73;65995920;104471922,73;15056500;7321800;7734700;0;0
"2518";"China";"GLIVEC";2014-10-01;102003404;100724146,81;63629160;100724146,81;15172400;7653099,99999999;7519300;0;0
"2519";"China";"GLIVEC";2014-11-01;94302551;93076617,85;58800000;93076617,85;16156700;7656000;8500700;0;0
"2520";"China";"GLIVEC";2014-12-01;95264944;90598044,66;59460000;90790523,26;23437400;7625400,00000001;15795600;16400;0
"2521";"China";"GLIVEC";2015-01-01;101041011;99539475,84;63000000;99539475,84;13052000;8821000;4231000;0;0
"2522";"China";"GLIVEC";2015-02-01;107777762;106376651,09;67272000;106376651,09;11468000;8526300;2922100;19600;0
"2523";"China";"GLIVEC";2015-03-01;102001695;100675672,96;63600000;100675672,96;11999800;7916600;4083200;0;0
"2524";"China";"GLIVEC";2015-04-01;101336564,9;99980317,76;63155760;99980317,76;14788100;8854800;5933300;0;0
"2525";"China";"GLIVEC";2015-05-01;97196566;97047552,08;60598080;97047552,08;13636300;9506400;4129900;0;0
"2526";"China";"GLIVEC";2015-06-01;97488701,9;94360679,36;60818400;94360679,36;13222300;8777100;4435400;9800;0
"2527";"China";"GLIVEC";2015-07-01;90464087,5;89288511,86;56400240;89288511,86;15998700;10716100;5282600;0;0
"2528";"China";"GLIVEC";2015-08-01;91426480,5;87939627,31;57107940;87939627,31;11603100;6781599,99999999;4792000;29500;0
"2529";"China";"GLIVEC";2015-09-01;112502545,4;110513051,23;70138500;110513051,2;11931100;7170700,00000001;4760400;0;0
"2530";"China";"GLIVEC";2015-10-01;75912705,34;73879294,77;47329680;73879294,77;8537000;6689000;1848000;0;0
"2531";"China";"GLIVEC";2015-11-01;95276907;88250628,31;59489400;88250628,31;11451800;7645399,99999999;3781900;24500;0
"2532";"China";"GLIVEC";2015-12-01;101272615,39;95820303,26;63605880;95820303,26;11958000;7841800;3988600;127600;0
"2533";"China";"GLIVEC";2016-01-01;121453825,7;114518619,17;75177360;114518619,15;8268600;6974300;1294300;0;0
"2534";"China";"GLIVEC";2016-02-01;75547850,5;71661131,4;47373780;71661131,4;8856000;7613500;1149200;93300;0
"2535";"China";"GLIVEC";2016-03-01;112520917,85;106949550,99;71494980;106949550,95;9576500;6670400;2906100;0;0
"2536";"China";"GLIVEC";2016-04-01;102481505;99242629,21;65100000;99242629,21;11892700;7149900;4742800;0;0
"2537";"China";"GLIVEC";2016-05-01;118066250;112162937,5;75000000;112162937,5;10145100;7127400;3017700;0;0
"2538";"China";"GLIVEC";2016-06-01;127511550;120055170,65;79667520;120055170,66;10911000;6448500;4462500;0;0
"2539";"China";"GLIVEC";2016-07-01;102009240;96910035,66;65130780;96910035,66;10145400;7685200;2371900;88300;0
"2540";"China";"GLIVEC";2016-08-01;102009240;96908789,57;64800000;96908789,57;9463100;7386000;2077100;0;0
"2541";"China";"GLIVEC";2016-09-01;123827883;117636469,2;78840000;117636469,2;9001000,00000001;6928700;2024200;48100;0
"2542";"China";"GLIVEC";2016-10-01;86991213;82641658,84;55482000;82641658,84;8531500;6422300;2049700;59500;0
"2543";"China";"GLIVEC";2016-11-01;100120180;95863909,29;63600060;95863909,29;10533200;7375900,00000001;3157300;0;0
"2544";"China";"GLIVEC";2016-12-01;120862058,8;113694506,4;76877700;113694506,4;10928800;7441700;3459900;27200;0
"2545";"China";"GLIVEC";2017-01-01;123544524;118343470,24;78834060;118343470,2;10358000;9293900;969400;94700;0
"2546";"China";"GLIVEC";2017-02-01;90674880;86140946,93;-131700;86140944;8875400;7595100;1280300;0;0
"2547";"China";"GLIVEC";2017-03-01;107089983;101841237,84;70776000;101841240;11614300;7639200;1760700;149400;2065000
"2548";"China";"GLIVEC";2017-04-01;96106395;94817607,54;65825640;94817608;11346400;8197500;2431200;0;717700
"2549";"China";"GLIVEC";2017-05-01;91529900;86063271,81;115314000;86063272;11897900;8163100;2912400;105800;716600
"2550";"China";"GLIVEC";2017-06-01;124480664;119936469,31;81560400;119936473,2305;12103100;8669600;2665300;0;768200
"2551";"China";"GLIVEC";2017-07-01;104801735,5;111298964,4;68880000;111298968;14729600;10804900;3141600;46700;736400
"2552";"China";"GLIVEC";2017-08-01;118988870;114695148,67;78042000;114695152;13866500;9385899,99999999;3704100;15600;760900,000000001
"2553";"China";"GLIVEC";2017-09-01;137020260,3;128604035,28;90288000;128604032;13509300;6006700;5265200;121300;2116100
"2554";"China";"GLIVEC";2017-10-01;122192416,5;114552647,18;80100000;114552648;19374800;6026200,00000001;2906500;0;10442100
"2555";"China";"GLIVEC";2017-11-01;120306900,56;113167184,48;78864000;113167184;13020400;7070700;5002100;0;947599,999999999
"2556";"China";"GLIVEC";2017-12-01;107456102,6;103770519,38;70818960;103770520;14598000;6904000;4027300;119800;3546900
"2557";"China";"GLIVEC";2018-01-01;144159592,5;135236083,41;94500000;135236080;2805800;0;2805800;0;0
"2558";"China";"GLIVEC";2018-02-01;109542984,32;99613729,96;72048000;99613728;27338800;20795500;1398000;62200;5083100
"2559";"China";"GLIVEC";2018-03-01;78944538,75;72991264,56;52386000;72991264;14540000;9657800;1858900;165000;2858300
"2560";"China";"GLIVEC";2018-04-01;136214797,18;125855997,26;89292000;125856000;19489700;10715600;5747500;0;3026600
"2561";"China";"GLIVEC";2018-05-01;139418343,68;128127323,09;92082000;128127320;16200100;11176400;2402300;168400;2453000
"2562";"China";"GLIVEC";2018-06-01;129240218,8;117613680,4;84945378;117613680;14553800;9022899,99999999;3038000;58600;2434300
"2563";"China";"GLIVEC";2018-07-01;129057159;118024140;84564000;118024144;18133900;12876100;2720400;0;2537400
"2564";"China";"GLIVEC";2018-08-01;150841275,2;136753887,91;99816000;136753888;9384999,99999999;3476399,99999999;5426500;228400;253700,000000001
"2565";"China";"GLIVEC";2018-09-01;167591246,9;151754956,51;109860000;151754960;26302700;9676800;13788000;0;2837900
"2566";"China";"GLIVEC";2018-10-01;122082580,62;123499883,24;80028000;123499880;15459300;9385300;4100400;0;1973600
"2567";"China";"GLIVEC";2018-11-01;135052367,45;126313441,23;88674000;126313440;17707400;9424300;5430800;35199,9999999999;2817100
"2568";"China";"GLIVEC";2018-12-01;95602980,55;84701423,0999999;63306000;84701424;19048900;10228000;5966300;155200;2699400
"2569";"China";"GLIVEC";2019-01-01;226582267,45;199824991,18;148530000;199824985,3125;10599700;7200400;1460800;0;1938500
"2570";"China";"GLIVEC";2019-02-01;60446345,96;53420712,17;39624000;53420710,75;7889100;5718900;797800;0;1372400
"2571";"China";"GLIVEC";2019-03-01;142951397,82;63014035,1900001;93708000;63014035,5;10348400;6201400;2366400;0;1780600
